target_name,target_key,base_name,base_key,status,base_count,inv_count,total,reason,elapsed_s
3input0x41_X1,0b11101011,AND3_X1,0b00000001,OK,4,4,8,,4.12
3input0x41_X1,0b11101011,OR3_X1,0b01111111,OK,3,5,8,,5.18
3input0x41_X1,0b11101011,AOI21_X1,0b10101000,OK,5,0,5,,0.60
3input0x41_X1,0b11101011,OAI21_X1,0b11101010,OK,4,0,4,,0.42
3input0x41_X1,0b11101011,NAND3_X1,0b11111110,OK,5,0,5,,0.76
3input0x41_X1,0b11101011,AOI211_X1,0b1000100010000000,OK,2,2,4,,0.48
3input0x41_X1,0b11101011,AOI22_X1,0b1110111011100000,OK,3,1,4,,1.02
3input0x41_X1,0b11101011,OAI22_X1,0b1111100010001000,OK,4,1,5,,1.66
3input0x41_X1,0b11101011,OAI211_X1,0b1111111011101110,OK,2,1,3,,0.52
3input0x42_X1,0b11101111,AND3_X1,0b00000001,OK,1,2,3,,0.15
3input0x42_X1,0b11101111,OR3_X1,0b01111111,OK,1,2,3,,0.21
3input0x42_X1,0b11101111,AOI21_X1,0b10101000,OK,4,0,4,,0.43
3input0x42_X1,0b11101111,OAI21_X1,0b11101010,OK,4,0,4,,0.44
3input0x42_X1,0b11101111,NAND3_X1,0b11111110,OK,2,0,2,,0.14
3input0x42_X1,0b11101111,AOI211_X1,0b1000100010000000,OK,2,2,4,,0.50
3input0x42_X1,0b11101111,AOI22_X1,0b1110111011100000,OK,2,1,3,,0.35
3input0x42_X1,0b11101111,OAI22_X1,0b1111100010001000,OK,2,2,4,,0.78
3input0x42_X1,0b11101111,OAI211_X1,0b1111111011101110,OK,1,1,2,,0.29
NAND3_X1,0b11111110,AND2_X1,0b0001,OK,2,1,3,,0.18
NAND3_X1,0b11111110,2input0x1_X1,0b0100,OK,4,1,5,,0.34
NAND3_X1,0b11111110,OR2_X1,0b0111,OK,2,3,5,,0.40
NAND3_X1,0b11111110,XNOR2_X1,0b1001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
NAND3_X1,0b11111110,2input0x6_X1,0b1101,OK,2,1,3,,0.14
NAND3_X1,0b11111110,HA_X1,0b1110,OK,3,0,3,,0.15
NAND3_X1,0b11111110,AND3_X1,0b00000001,OK,1,1,2,,0.06
NAND3_X1,0b11111110,3input0x1_X1,0b00010000,OK,2,1,3,,0.24
NAND3_X1,0b11111110,3input0x2_X1,0b00010100,OK,2,1,3,,0.17
NAND3_X1,0b11111110,3input0x3_X1,0b00010101,OK,2,2,4,,0.35
NAND3_X1,0b11111110,3input0x8_X1,0b00010110,OK,3,1,4,,0.38
NAND3_X1,0b11111110,3input0x9_X1,0b00010111,TIMEOUT,,,,,54.84
NAND3_X1,0b11111110,3input0xA_X1,0b00011000,OK,3,1,4,,0.29
NAND3_X1,0b11111110,3input0xB_X1,0b00011001,OK,3,1,4,,0.41
NAND3_X1,0b11111110,3input0xC_X1,0b00011010,OK,3,1,4,,0.38
NAND3_X1,0b11111110,3input0xD_X1,0b00011011,OK,3,1,4,,0.41
NAND3_X1,0b11111110,3input0xE_X1,0b00011110,OK,2,1,3,,0.20
NAND3_X1,0b11111110,3input0xF_X1,0b00011111,OK,2,2,4,,0.60
NAND3_X1,0b11111110,3input0x10_X1,0b00101000,OK,3,1,4,,0.47
NAND3_X1,0b11111110,3input0x11_X1_DH_N,0b00101001,OK,3,1,4,,0.44
NAND3_X1,0b11111110,3input0x12_X1,0b00101010,OK,5,1,6,,0.92
NAND3_X1,0b11111110,3input0x13_X1,0b00101011,TIMEOUT,,,,,74.12
NAND3_X1,0b11111110,3input0x14_X1,0b00101100,OK,3,1,4,,0.37
NAND3_X1,0b11111110,3input0x15_X1_DH_P,0b00101101,OK,3,1,4,,0.38
NAND3_X1,0b11111110,3input0x16_X1,0b00101110,OK,2,1,3,,0.19
NAND3_X1,0b11111110,3input0x17_X1,0b00101111,OK,2,1,3,,0.22
NAND3_X1,0b11111110,3input0x18_X1,0b00111101,OK,3,1,4,,0.52
NAND3_X1,0b11111110,3input0x19_X1,0b00111110,OK,2,1,3,,0.23
NAND3_X1,0b11111110,3input0x4_X1,0b01000000,OK,2,2,4,,0.31
NAND3_X1,0b11111110,3input0x5_X1,0b01000001,OK,2,1,3,,0.22
NAND3_X1,0b11111110,3input0x6_X1,0b01010001,OK,2,1,3,,0.18
NAND3_X1,0b11111110,3input0x7_X1,0b01010100,OK,3,1,4,,0.34
NAND3_X1,0b11111110,3input0x1A_X1,0b01101000,OK,4,1,5,,1.74
NAND3_X1,0b11111110,3input0x1B_X1_DH_N,0b01101001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
NAND3_X1,0b11111110,3input0x1C_X1,0b01101010,OK,3,1,4,,0.41
NAND3_X1,0b11111110,3input0x1D_X1_DH_N,0b01101011,OK,3,1,4,,0.46
NAND3_X1,0b11111110,3input0x1E_X1,0b01101110,OK,2,1,3,,0.19
NAND3_X1,0b11111110,3input0x1F_X1_DH_N,0b01101111,OK,2,1,3,,0.23
NAND3_X1,0b11111110,3input0x20_X1,0b01111110,OK,3,1,4,,0.44
NAND3_X1,0b11111110,OR3_X1,0b01111111,OK,1,3,4,,0.45
NAND3_X1,0b11111110,3input0x23_X1,0b10000001,OK,4,1,5,,1.09
NAND3_X1,0b11111110,3input0x24_X1,0b10000010,OK,4,1,5,,0.80
NAND3_X1,0b11111110,3input0x25_X1,0b10000011,OK,2,2,4,,0.43
NAND3_X1,0b11111110,3input0x26_X1,0b10000110,OK,5,0,5,,1.54
NAND3_X1,0b11111110,3input0x27_X1,0b10000111,OK,4,1,5,,0.89
NAND3_X1,0b11111110,3input0x28_X1,0b10001001,OK,3,1,4,,0.48
NAND3_X1,0b11111110,3input0x29_X1,0b10001010,OK,5,0,5,,0.58
NAND3_X1,0b11111110,3input0x2A_X1,0b10001011,OK,3,1,4,,0.39
NAND3_X1,0b11111110,3input0x2B_X1,0b10001110,TIMEOUT,,,,,84.79
NAND3_X1,0b11111110,3input0x2C_X1,0b10001111,OK,3,1,4,,0.60
NAND3_X1,0b11111110,3input0x2D_X1_DH_N,0b10010110,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
NAND3_X1,0b11111110,3input0x2E_X1,0b10010111,OK,3,2,5,,1.52
NAND3_X1,0b11111110,3input0x2F_X1,0b10011000,OK,4,0,4,,0.41
NAND3_X1,0b11111110,3input0x30_X1,0b10011010,OK,3,0,3,,0.26
NAND3_X1,0b11111110,3input0x31_X1,0b10011011,OK,3,1,4,,0.50
NAND3_X1,0b11111110,3input0x32_X1,0b10011110,OK,3,0,3,,0.22
NAND3_X1,0b11111110,3input0x33_X1,0b10011111,OK,2,2,4,,0.46
NAND3_X1,0b11111110,AOI21_X1,0b10101000,OK,3,1,4,,0.46
NAND3_X1,0b11111110,3input0x35_X1,0b10101001,OK,3,1,4,,0.40
NAND3_X1,0b11111110,3input0x36_X1,0b10101011,OK,3,1,4,,0.79
NAND3_X1,0b11111110,3input0x37_X1,0b10101100,OK,4,0,4,,0.38
NAND3_X1,0b11111110,3input0x38_X1,0b10101101,OK,2,1,3,,0.26
NAND3_X1,0b11111110,3input0x39_X1,0b10101110,OK,3,0,3,,0.24
NAND3_X1,0b11111110,3input0x3A_X1,0b10111100,OK,4,0,4,,0.60
NAND3_X1,0b11111110,3input0x3B_X1,0b10111101,OK,3,1,4,,0.59
NAND3_X1,0b11111110,3input0x3C_X1,0b10111110,OK,3,0,3,,0.25
NAND3_X1,0b11111110,3input0x3D_X1,0b10111111,OK,1,2,3,,0.27
NAND3_X1,0b11111110,3input0x3E_X1,0b11101000,TIMEOUT,,,,,99.37
NAND3_X1,0b11111110,3input0x3F_X1,0b11101001,OK,2,2,4,,0.71
NAND3_X1,0b11111110,OAI21_X1,0b11101010,OK,4,0,4,,0.41
NAND3_X1,0b11111110,3input0x41_X1,0b11101011,OK,2,1,3,,0.23
NAND3_X1,0b11111110,3input0x42_X1,0b11101111,OK,1,1,2,,0.12
NAND3_X1,0b11111110,AOI211_X1,0b1000100010000000,OK,4,1,5,,0.67
NAND3_X1,0b11111110,AOI22_X1,0b1110111011100000,OK,3,1,4,,1.07
NAND3_X1,0b11111110,OAI22_X1,0b1111100010001000,OK,4,1,5,,1.37
NAND3_X1,0b11111110,OAI211_X1,0b1111111011101110,OK,1,1,2,,0.22
AOI211_X1,0b1000100010000000,AND2_X1,0b0001,OK,3,3,6,,1.24
AOI211_X1,0b1000100010000000,2input0x1_X1,0b0100,OK,4,1,5,,0.74
AOI211_X1,0b1000100010000000,OR2_X1,0b0111,OK,4,2,6,,1.46
AOI211_X1,0b1000100010000000,XNOR2_X1,0b1001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
AOI211_X1,0b1000100010000000,2input0x6_X1,0b1101,OK,5,1,6,,1.42
AOI211_X1,0b1000100010000000,HA_X1,0b1110,OK,6,1,7,,2.64
AOI211_X1,0b1000100010000000,AND3_X1,0b00000001,OK,2,3,5,,1.13
AOI211_X1,0b1000100010000000,3input0x1_X1,0b00010000,OK,2,2,4,,0.58
AOI211_X1,0b1000100010000000,3input0x2_X1,0b00010100,OK,3,2,5,,2.09
AOI211_X1,0b1000100010000000,3input0x3_X1,0b00010101,OK,3,2,5,,1.94
AOI211_X1,0b1000100010000000,3input0x8_X1,0b00010110,OK,4,2,6,,29.84
AOI211_X1,0b1000100010000000,3input0x9_X1,0b00010111,TIMEOUT,,,,,94.07
AOI211_X1,0b1000100010000000,3input0xA_X1,0b00011000,OK,4,1,5,,1.65
AOI211_X1,0b1000100010000000,3input0xB_X1,0b00011001,OK,4,1,5,,1.98
AOI211_X1,0b1000100010000000,3input0xC_X1,0b00011010,OK,3,1,4,,1.60
AOI211_X1,0b1000100010000000,3input0xD_X1,0b00011011,OK,4,1,5,,1.65
AOI211_X1,0b1000100010000000,3input0xE_X1,0b00011110,OK,4,1,5,,3.51
AOI211_X1,0b1000100010000000,3input0xF_X1,0b00011111,OK,3,1,4,,0.83
AOI211_X1,0b1000100010000000,3input0x10_X1,0b00101000,OK,3,1,4,,0.77
AOI211_X1,0b1000100010000000,3input0x11_X1_DH_N,0b00101001,OK,3,1,4,,1.78
AOI211_X1,0b1000100010000000,3input0x12_X1,0b00101010,OK,3,1,4,,0.84
AOI211_X1,0b1000100010000000,3input0x13_X1,0b00101011,TIMEOUT,,,,,106.35
AOI211_X1,0b1000100010000000,3input0x14_X1,0b00101100,OK,3,1,4,,0.86
AOI211_X1,0b1000100010000000,3input0x15_X1_DH_P,0b00101101,OK,3,1,4,,0.92
AOI211_X1,0b1000100010000000,3input0x16_X1,0b00101110,OK,4,1,5,,2.01
AOI211_X1,0b1000100010000000,3input0x17_X1,0b00101111,OK,3,1,4,,0.83
AOI211_X1,0b1000100010000000,3input0x18_X1,0b00111101,OK,3,1,4,,1.47
AOI211_X1,0b1000100010000000,3input0x19_X1,0b00111110,OK,4,1,5,,6.11
AOI211_X1,0b1000100010000000,3input0x4_X1,0b01000000,OK,3,1,4,,0.74
AOI211_X1,0b1000100010000000,3input0x5_X1,0b01000001,OK,3,1,4,,0.69
AOI211_X1,0b1000100010000000,3input0x6_X1,0b01010001,OK,3,1,4,,0.84
AOI211_X1,0b1000100010000000,3input0x7_X1,0b01010100,OK,2,1,3,,0.43
AOI211_X1,0b1000100010000000,3input0x1A_X1,0b01101000,OK,4,1,5,,32.00
AOI211_X1,0b1000100010000000,3input0x1B_X1_DH_N,0b01101001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
AOI211_X1,0b1000100010000000,3input0x1C_X1,0b01101010,OK,4,1,5,,2.52
AOI211_X1,0b1000100010000000,3input0x1D_X1_DH_N,0b01101011,OK,3,1,4,,1.76
AOI211_X1,0b1000100010000000,3input0x1E_X1,0b01101110,OK,3,1,4,,0.98
AOI211_X1,0b1000100010000000,3input0x1F_X1_DH_N,0b01101111,OK,4,1,5,,1.51
AOI211_X1,0b1000100010000000,3input0x20_X1,0b01111110,OK,5,1,6,,14.84
AOI211_X1,0b1000100010000000,OR3_X1,0b01111111,OK,3,3,6,,2.74
AOI211_X1,0b1000100010000000,3input0x23_X1,0b10000001,OK,4,1,5,,2.30
AOI211_X1,0b1000100010000000,3input0x24_X1,0b10000010,OK,4,0,4,,0.74
AOI211_X1,0b1000100010000000,3input0x25_X1,0b10000011,OK,3,1,4,,1.34
AOI211_X1,0b1000100010000000,3input0x26_X1,0b10000110,OK,4,0,4,,1.12
AOI211_X1,0b1000100010000000,3input0x27_X1,0b10000111,OK,3,1,4,,1.08
AOI211_X1,0b1000100010000000,3input0x28_X1,0b10001001,OK,4,1,5,,2.72
AOI211_X1,0b1000100010000000,3input0x29_X1,0b10001010,OK,4,0,4,,0.76
AOI211_X1,0b1000100010000000,3input0x2A_X1,0b10001011,OK,3,1,4,,1.04
AOI211_X1,0b1000100010000000,3input0x2B_X1,0b10001110,TIMEOUT,,,,,74.48
AOI211_X1,0b1000100010000000,3input0x2C_X1,0b10001111,OK,3,1,4,,0.86
AOI211_X1,0b1000100010000000,3input0x2D_X1_DH_N,0b10010110,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
AOI211_X1,0b1000100010000000,3input0x2E_X1,0b10010111,OK,5,1,6,,22.43
AOI211_X1,0b1000100010000000,3input0x2F_X1,0b10011000,OK,4,0,4,,0.91
AOI211_X1,0b1000100010000000,3input0x30_X1,0b10011010,OK,4,0,4,,1.24
AOI211_X1,0b1000100010000000,3input0x31_X1,0b10011011,OK,3,1,4,,1.57
AOI211_X1,0b1000100010000000,3input0x32_X1,0b10011110,TIMEOUT,,,,,32.04
AOI211_X1,0b1000100010000000,3input0x33_X1,0b10011111,OK,3,1,4,,0.95
AOI211_X1,0b1000100010000000,AOI21_X1,0b10101000,OK,2,1,3,,0.57
AOI211_X1,0b1000100010000000,3input0x35_X1,0b10101001,OK,4,1,5,,1.88
AOI211_X1,0b1000100010000000,3input0x36_X1,0b10101011,OK,4,1,5,,1.44
AOI211_X1,0b1000100010000000,3input0x37_X1,0b10101100,OK,4,0,4,,0.83
AOI211_X1,0b1000100010000000,3input0x38_X1,0b10101101,OK,3,1,4,,1.00
AOI211_X1,0b1000100010000000,3input0x39_X1,0b10101110,OK,5,0,5,,1.53
AOI211_X1,0b1000100010000000,3input0x3A_X1,0b10111100,OK,4,0,4,,1.30
AOI211_X1,0b1000100010000000,3input0x3B_X1,0b10111101,OK,4,1,5,,3.51
AOI211_X1,0b1000100010000000,3input0x3C_X1,0b10111110,OK,3,2,5,,7.70
AOI211_X1,0b1000100010000000,3input0x3D_X1,0b10111111,OK,3,1,4,,1.02
AOI211_X1,0b1000100010000000,3input0x3E_X1,0b11101000,TIMEOUT,,,,,81.16
AOI211_X1,0b1000100010000000,3input0x3F_X1,0b11101001,TIMEOUT,,,,,41.26
AOI211_X1,0b1000100010000000,OAI21_X1,0b11101010,OK,5,0,5,,1.63
AOI211_X1,0b1000100010000000,3input0x41_X1,0b11101011,OK,3,1,4,,1.04
AOI211_X1,0b1000100010000000,3input0x42_X1,0b11101111,OK,3,1,4,,1.55
AOI211_X1,0b1000100010000000,NAND3_X1,0b11111110,OK,3,2,5,,1.61
AOI211_X1,0b1000100010000000,AOI22_X1,0b1110111011100000,OK,5,0,5,,3.15
AOI211_X1,0b1000100010000000,OAI22_X1,0b1111100010001000,OK,3,1,4,,1.69
AOI211_X1,0b1000100010000000,OAI211_X1,0b1111111011101110,OK,4,1,5,,3.29
AOI22_X1,0b1110111011100000,AND2_X1,0b0001,OK,3,2,5,,0.46
AOI22_X1,0b1110111011100000,2input0x1_X1,0b0100,OK,5,1,6,,1.41
AOI22_X1,0b1110111011100000,OR2_X1,0b0111,TIMEOUT,,,,,51.19
AOI22_X1,0b1110111011100000,XNOR2_X1,0b1001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
AOI22_X1,0b1110111011100000,2input0x6_X1,0b1101,OK,4,2,6,,1.26
AOI22_X1,0b1110111011100000,HA_X1,0b1110,OK,3,1,4,,0.54
AOI22_X1,0b1110111011100000,AND3_X1,0b00000001,OK,4,3,7,,3.35
AOI22_X1,0b1110111011100000,3input0x1_X1,0b00010000,OK,4,2,6,,1.50
AOI22_X1,0b1110111011100000,3input0x2_X1,0b00010100,OK,4,2,6,,2.30
AOI22_X1,0b1110111011100000,3input0x3_X1,0b00010101,OK,4,2,6,,2.18
AOI22_X1,0b1110111011100000,3input0x8_X1,0b00010110,OK,5,2,7,,32.74
AOI22_X1,0b1110111011100000,3input0x9_X1,0b00010111,TIMEOUT,,,,,84.56
AOI22_X1,0b1110111011100000,3input0xA_X1,0b00011000,OK,5,1,6,,19.92
AOI22_X1,0b1110111011100000,3input0xB_X1,0b00011001,OK,4,1,5,,2.38
AOI22_X1,0b1110111011100000,3input0xC_X1,0b00011010,OK,4,1,5,,3.95
AOI22_X1,0b1110111011100000,3input0xD_X1,0b00011011,OK,4,1,5,,1.87
AOI22_X1,0b1110111011100000,3input0xE_X1,0b00011110,OK,3,1,4,,1.76
AOI22_X1,0b1110111011100000,3input0xF_X1,0b00011111,OK,3,2,5,,1.89
AOI22_X1,0b1110111011100000,3input0x10_X1,0b00101000,OK,5,1,6,,9.85
AOI22_X1,0b1110111011100000,3input0x11_X1_DH_N,0b00101001,OK,4,1,5,,2.47
AOI22_X1,0b1110111011100000,3input0x12_X1,0b00101010,OK,5,1,6,,2.63
AOI22_X1,0b1110111011100000,3input0x13_X1,0b00101011,TIMEOUT,,,,,72.91
AOI22_X1,0b1110111011100000,3input0x14_X1,0b00101100,OK,3,1,4,,1.92
AOI22_X1,0b1110111011100000,3input0x15_X1_DH_P,0b00101101,OK,4,1,5,,2.34
AOI22_X1,0b1110111011100000,3input0x16_X1,0b00101110,OK,3,1,4,,0.96
AOI22_X1,0b1110111011100000,3input0x17_X1,0b00101111,OK,3,2,5,,1.74
AOI22_X1,0b1110111011100000,3input0x18_X1,0b00111101,OK,4,1,5,,15.56
AOI22_X1,0b1110111011100000,3input0x19_X1,0b00111110,OK,4,1,5,,12.71
AOI22_X1,0b1110111011100000,3input0x4_X1,0b01000000,OK,6,1,7,,3.70
AOI22_X1,0b1110111011100000,3input0x5_X1,0b01000001,OK,4,1,5,,1.25
AOI22_X1,0b1110111011100000,3input0x6_X1,0b01010001,OK,4,1,5,,1.32
AOI22_X1,0b1110111011100000,3input0x7_X1,0b01010100,OK,4,1,5,,1.14
AOI22_X1,0b1110111011100000,3input0x1A_X1,0b01101000,TIMEOUT,,,,,32.81
AOI22_X1,0b1110111011100000,3input0x1B_X1_DH_N,0b01101001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
AOI22_X1,0b1110111011100000,3input0x1C_X1,0b01101010,OK,5,1,6,,37.17
AOI22_X1,0b1110111011100000,3input0x1D_X1_DH_N,0b01101011,OK,4,1,5,,2.21
AOI22_X1,0b1110111011100000,3input0x1E_X1,0b01101110,OK,4,1,5,,2.90
AOI22_X1,0b1110111011100000,3input0x1F_X1_DH_N,0b01101111,OK,5,1,6,,9.08
AOI22_X1,0b1110111011100000,3input0x20_X1,0b01111110,OK,5,1,6,,20.77
AOI22_X1,0b1110111011100000,OR3_X1,0b01111111,TIMEOUT,,,,,67.57
AOI22_X1,0b1110111011100000,3input0x23_X1,0b10000001,TIMEOUT,,,,,42.83
AOI22_X1,0b1110111011100000,3input0x24_X1,0b10000010,OK,5,0,5,,1.51
AOI22_X1,0b1110111011100000,3input0x25_X1,0b10000011,OK,4,1,5,,3.82
AOI22_X1,0b1110111011100000,3input0x26_X1,0b10000110,OK,5,0,5,,10.24
AOI22_X1,0b1110111011100000,3input0x27_X1,0b10000111,TIMEOUT,,,,,31.78
AOI22_X1,0b1110111011100000,3input0x28_X1,0b10001001,OK,4,1,5,,2.78
AOI22_X1,0b1110111011100000,3input0x29_X1,0b10001010,OK,4,0,4,,1.56
AOI22_X1,0b1110111011100000,3input0x2A_X1,0b10001011,OK,3,1,4,,0.98
AOI22_X1,0b1110111011100000,3input0x2B_X1,0b10001110,TIMEOUT,,,,,86.30
AOI22_X1,0b1110111011100000,3input0x2C_X1,0b10001111,OK,4,2,6,,4.21
AOI22_X1,0b1110111011100000,3input0x2D_X1_DH_N,0b10010110,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
AOI22_X1,0b1110111011100000,3input0x2E_X1,0b10010111,TIMEOUT,,,,,33.77
AOI22_X1,0b1110111011100000,3input0x2F_X1,0b10011000,OK,5,0,5,,1.86
AOI22_X1,0b1110111011100000,3input0x30_X1,0b10011010,OK,4,0,4,,1.58
AOI22_X1,0b1110111011100000,3input0x31_X1,0b10011011,OK,4,1,5,,2.34
AOI22_X1,0b1110111011100000,3input0x32_X1,0b10011110,OK,4,0,4,,1.17
AOI22_X1,0b1110111011100000,3input0x33_X1,0b10011111,OK,5,2,7,,32.90
AOI22_X1,0b1110111011100000,AOI21_X1,0b10101000,OK,4,0,4,,0.73
AOI22_X1,0b1110111011100000,3input0x35_X1,0b10101001,OK,3,1,4,,1.04
AOI22_X1,0b1110111011100000,3input0x36_X1,0b10101011,OK,4,1,5,,1.78
AOI22_X1,0b1110111011100000,3input0x37_X1,0b10101100,OK,4,0,4,,1.56
AOI22_X1,0b1110111011100000,3input0x38_X1,0b10101101,OK,4,1,5,,1.87
AOI22_X1,0b1110111011100000,3input0x39_X1,0b10101110,OK,4,0,4,,0.85
AOI22_X1,0b1110111011100000,3input0x3A_X1,0b10111100,OK,5,0,5,,3.42
AOI22_X1,0b1110111011100000,3input0x3B_X1,0b10111101,OK,5,1,6,,11.63
AOI22_X1,0b1110111011100000,3input0x3C_X1,0b10111110,OK,5,0,5,,3.22
AOI22_X1,0b1110111011100000,3input0x3D_X1,0b10111111,OK,6,2,8,,45.25
AOI22_X1,0b1110111011100000,3input0x3E_X1,0b11101000,TIMEOUT,,,,,89.29
AOI22_X1,0b1110111011100000,3input0x3F_X1,0b11101001,TIMEOUT,,,,,52.83
AOI22_X1,0b1110111011100000,OAI21_X1,0b11101010,OK,4,0,4,,0.99
AOI22_X1,0b1110111011100000,3input0x41_X1,0b11101011,OK,4,1,5,,3.34
AOI22_X1,0b1110111011100000,3input0x42_X1,0b11101111,OK,5,1,6,,2.27
AOI22_X1,0b1110111011100000,NAND3_X1,0b11111110,OK,4,1,5,,1.59
AOI22_X1,0b1110111011100000,AOI211_X1,0b1000100010000000,OK,4,1,5,,1.69
AOI22_X1,0b1110111011100000,OAI22_X1,0b1111100010001000,OK,5,0,5,,3.68
AOI22_X1,0b1110111011100000,OAI211_X1,0b1111111011101110,OK,4,1,5,,2.84
OAI22_X1,0b1111100010001000,AND2_X1,0b0001,TIMEOUT,,,,,55.83
OAI22_X1,0b1111100010001000,2input0x1_X1,0b0100,OK,4,2,6,,1.03
OAI22_X1,0b1111100010001000,OR2_X1,0b0111,OK,3,2,5,,0.79
OAI22_X1,0b1111100010001000,XNOR2_X1,0b1001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
OAI22_X1,0b1111100010001000,2input0x6_X1,0b1101,OK,5,1,6,,1.03
OAI22_X1,0b1111100010001000,HA_X1,0b1110,OK,6,1,7,,3.61
OAI22_X1,0b1111100010001000,AND3_X1,0b00000001,TIMEOUT,,,,,60.34
OAI22_X1,0b1111100010001000,3input0x1_X1,0b00010000,OK,6,2,8,,12.14
OAI22_X1,0b1111100010001000,3input0x2_X1,0b00010100,OK,5,2,7,,26.87
OAI22_X1,0b1111100010001000,3input0x3_X1,0b00010101,OK,3,2,5,,0.84
OAI22_X1,0b1111100010001000,3input0x8_X1,0b00010110,OK,5,2,7,,38.74
OAI22_X1,0b1111100010001000,3input0x9_X1,0b00010111,TIMEOUT,,,,,77.83
OAI22_X1,0b1111100010001000,3input0xA_X1,0b00011000,OK,5,1,6,,10.72
OAI22_X1,0b1111100010001000,3input0xB_X1,0b00011001,OK,4,1,5,,1.98
OAI22_X1,0b1111100010001000,3input0xC_X1,0b00011010,OK,4,1,5,,3.70
OAI22_X1,0b1111100010001000,3input0xD_X1,0b00011011,OK,4,1,5,,1.32
OAI22_X1,0b1111100010001000,3input0xE_X1,0b00011110,OK,5,1,6,,21.88
OAI22_X1,0b1111100010001000,3input0xF_X1,0b00011111,OK,4,2,6,,2.42
OAI22_X1,0b1111100010001000,3input0x10_X1,0b00101000,OK,4,1,5,,4.29
OAI22_X1,0b1111100010001000,3input0x11_X1_DH_N,0b00101001,OK,4,1,5,,2.01
OAI22_X1,0b1111100010001000,3input0x12_X1,0b00101010,OK,4,1,5,,1.47
OAI22_X1,0b1111100010001000,3input0x13_X1,0b00101011,TIMEOUT,,,,,82.78
OAI22_X1,0b1111100010001000,3input0x14_X1,0b00101100,OK,4,1,5,,1.77
OAI22_X1,0b1111100010001000,3input0x15_X1_DH_P,0b00101101,OK,4,1,5,,2.34
OAI22_X1,0b1111100010001000,3input0x16_X1,0b00101110,OK,3,1,4,,1.17
OAI22_X1,0b1111100010001000,3input0x17_X1,0b00101111,OK,4,1,5,,1.57
OAI22_X1,0b1111100010001000,3input0x18_X1,0b00111101,OK,4,1,5,,1.72
OAI22_X1,0b1111100010001000,3input0x19_X1,0b00111110,OK,4,1,5,,6.74
OAI22_X1,0b1111100010001000,3input0x4_X1,0b01000000,OK,5,1,6,,1.59
OAI22_X1,0b1111100010001000,3input0x5_X1,0b01000001,OK,5,1,6,,3.56
OAI22_X1,0b1111100010001000,3input0x6_X1,0b01010001,OK,3,2,5,,1.56
OAI22_X1,0b1111100010001000,3input0x7_X1,0b01010100,OK,4,2,6,,2.80
OAI22_X1,0b1111100010001000,3input0x1A_X1,0b01101000,OK,5,1,6,,45.01
OAI22_X1,0b1111100010001000,3input0x1B_X1_DH_N,0b01101001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
OAI22_X1,0b1111100010001000,3input0x1C_X1,0b01101010,OK,3,1,4,,1.63
OAI22_X1,0b1111100010001000,3input0x1D_X1_DH_N,0b01101011,OK,4,1,5,,3.01
OAI22_X1,0b1111100010001000,3input0x1E_X1,0b01101110,OK,4,1,5,,2.52
OAI22_X1,0b1111100010001000,3input0x1F_X1_DH_N,0b01101111,OK,4,1,5,,1.47
OAI22_X1,0b1111100010001000,3input0x20_X1,0b01111110,TIMEOUT,,,,,43.06
OAI22_X1,0b1111100010001000,OR3_X1,0b01111111,OK,4,3,7,,5.10
OAI22_X1,0b1111100010001000,3input0x23_X1,0b10000001,TIMEOUT,,,,,37.13
OAI22_X1,0b1111100010001000,3input0x24_X1,0b10000010,OK,5,0,5,,1.86
OAI22_X1,0b1111100010001000,3input0x25_X1,0b10000011,OK,4,1,5,,2.75
OAI22_X1,0b1111100010001000,3input0x26_X1,0b10000110,OK,4,0,4,,0.80
OAI22_X1,0b1111100010001000,3input0x27_X1,0b10000111,OK,3,1,4,,0.95
OAI22_X1,0b1111100010001000,3input0x28_X1,0b10001001,OK,4,1,5,,2.53
OAI22_X1,0b1111100010001000,3input0x29_X1,0b10001010,OK,4,0,4,,0.93
OAI22_X1,0b1111100010001000,3input0x2A_X1,0b10001011,OK,3,1,4,,0.85
OAI22_X1,0b1111100010001000,3input0x2B_X1,0b10001110,TIMEOUT,,,,,61.58
OAI22_X1,0b1111100010001000,3input0x2C_X1,0b10001111,OK,4,1,5,,1.42
